acco_ls_ratio,avg_quote_per_trade,avg_quote_per_trade_rank,close,close_time,funding_rate,global_ls_ratio,number_of_trades,number_of_trades_rank,oi,oi_change_pct,oi_rank,oi_value,oi_value_rank,posit_ls_ratio,price_abs_rank,price_change_pct,quote_volume,quote_volume_rank,rsi,source,taker_quote_imbalance_pct,timeframe,timestamp
4.102,51.78471189323459,,0.03093,1781942399999,0.00095031,3.99,173914.0,,490499048.0,3.9161435050702798,,15126990.64032,,1.2034,,0.2268308489954629,9006086.3842,,38.049134842373455,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-4.717765394138414,4h,1781928000000
4.048,51.71035887632607,,0.03051,1781956799999,0.00067971,4.0352,230663.0,,498239219.0,1.5780195765028315,,15410539.04367,,1.2014,,-1.3579049466537318,11927666.50949,,37.94935995030299,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-11.157894490184779,4h,1781942400000
4.0403,50.2860111891775,,0.0336,1781971199999,0.00069996,3.9068,245119.0,,498745457.0,0.1016054097499719,,15206748.98393,,1.2147,,10.127826941986239,12326056.77668,,39.21230948288752,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-6.907319856507456,4h,1781956800000
4.0176,42.895739434590574,,0.03154,1781985599999,0.00068235,3.9925,156453.0,,487056350.0,-2.3437019497502876,,16360826.746374,,1.2054,,-6.130952380952381,6711167.12176,,38.64756077745092,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-11.359845233597252,4h,1781971200000
4.0607,39.30931951242429,,0.03189,1781999999999,0.00061546,3.9529,100046.0,,469978874.0,-3.5062628790282657,,14796899.46521332,,1.1868,,1.10970196575777,3932740.17994,,38.80881355486668,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-3.169589122511063,4h,1781985600000
4.144,45.308178619067505,,0.03228,1782014399999,0.00068123,4.0454,153266.0,,464003229.0,-1.2714709810552005,,14801703.0051,,1.1801,,1.2229539040451654,6944203.30423,,39.00120151789942,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-4.327026440700075,4h,1782000000000
4.144,47.160718494019065,,0.0325,1782086399999,0.00068123,4.0454,651821.0,,464003229.0,-1.69720751103275,,14801703.0051,,1.1801,,1.912825337096269,30740346.68949,,41.384473227618365,ESPORTSUSDT_1d_limit500_20260718_182741_enriched_candles.csv,-5.8892964023368215,1d,1782000000000
4.1387,42.19567143318782,,0.03227,1782028799999,0.00063644,3.985,123473.0,,460164146.0,-0.8273828197863708,,14859123.62535432,,1.2373,,-0.030978934324665808,5210026.13887,,38.99781581081203,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-7.014667330426586,4h,1782014400000
4.1151,45.809836167621114,,0.03181,1782043199999,0.00061699,3.9529,96217.0,,458657715.0,-0.3273681822225205,,14793990.83759355,,1.2427,,-1.425472575147202,4407685.00654,,38.83082578282705,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-10.047040364792952,4h,1782028800000
4.1361,48.94784309820495,,0.0322,1782057599999,0.0005812,4.0,87073.0,,457490486.0,-0.25448803363091743,,14535987.03372866,,1.2418,,1.2260295504558316,4262035.54209,,39.0690465869203,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-4.950080133459958,4h,1782043200000
4.2056,55.39536252952784,,0.03296,1782071999999,0.00064957,4.0736,103885.0,,457926583.0,0.09532373095075819,,14738417.44577913,,1.2479,,2.360248447204971,5754747.23638,,39.562997343382754,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-8.389699100037397,4h,1782057600000
4.2743,47.341502512655424,,0.0325,1782086399999,0.00027282,4.0761,87907.0,,448894593.0,-1.9723663869498531,,14760745.03170099,,1.222,,-1.3956310679611672,4161649.46138,,39.355039665978396,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-0.18801616216387462,4h,1782072000000
4.2083,42.32064606944066,,0.03136,1782100799999,0.00043601,4.0378,80846.0,,447671610.0,-0.27244324593591607,,14553804.0411,,1.2078,,-3.5076923076923117,3421454.95213,,38.810577656998376,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-13.29976026680448,4h,1782086400000
4.2083,54.575633103851985,,0.02549,1782172799999,0.00043601,4.0378,973732.0,,447671610.0,-3.5197209802175777,,14553804.0411,,1.2078,,-21.569230769230774,53142040.37348,,40.91237692273489,ESPORTSUSDT_1d_limit500_20260718_182741_enriched_candles.csv,-8.544816870498037,1d,1782086400000
4.3079,46.78948711068422,,0.03108,1782115199999,0.00036236,4.0736,64029.0,,445828333.0,-0.41174757541583284,,13972308.99733663,,1.2144,,-0.8928571428571397,2995884.07021,,38.6690736108828,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-11.04988764624645,4h,1782100800000
4.3079,57.91235840869714,,0.02867,1782129599999,0.00028517,4.102,352070.0,,450399191.0,1.0252506764750535,,13998406.85628,,1.2327,,-7.754182754182748,20389204.02495,,37.40494442114457,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-11.502615654932386,4h,1782115200000
3.7371,59.84076710462521,,0.02714,1782143999999,0.00045728,3.3649,219039.0,,454551440.0,0.9219041869904299,,13035871.6540976,,1.207,,-5.336588768747818,13107461.78583,,36.587203042830815,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-3.442675970246415,4h,1782129600000
3.6512,52.86485805110598,,0.02679,1782158399999,0.00027449,3.29,175048.0,,458966408.0,0.971280170182709,,12448798.3157084,,1.1966,,-1.2896094325718477,9253887.67213,,36.3912081606832,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-7.576958167556959,4h,1782144000000
3.7148,48.054992360701334,0.3333333333333333,0.02549,1782172799999,9.496e-05,3.3497,82700.0,0.08333333333333333,475662427.0,3.6377431352230927,0.8333333333333334,12742996.41933,0.16666666666666666,1.2168,,-4.852556924225471,3974147.86823,0.125,35.62778671518505,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-6.4693237532831755,4h,1782158400000
3.6664,45.90757655584444,0.24,0.02989,1782187199999,2.038e-05,3.3048,164618.0,0.44,475987847.0,0.06841406458197863,0.84,12132320.95558584,0.08,1.2173,1.0,17.261671243624967,7557213.43747,0.44,40.20035788728482,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-1.8276502556508385,4h,1782172800000
3.6664,60.19343074946776,,0.03281,1782259199999,2.038e-05,3.3048,1990626.0,,475987847.0,6.325225090775799,,12132320.95558584,,1.2173,,28.717143978030602,119822608.27909,,41.66077314297748,ESPORTSUSDT_1d_limit500_20260718_182741_enriched_candles.csv,-4.504164433659573,1d,1782172800000
3.5746,43.547162471723965,0.15384615384615385,0.0294,1782201599999,0.00029149,3.3802,164185.0,0.4230769230769231,463196173.0,-2.6873950838496974,0.5769230769230769,13840301.64924,0.38461538461538464,1.258,0.48,-1.6393442622950838,7149790.87042,0.4230769230769231,39.860782705703656,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-9.047938797432241,4h,1782187200000
3.5496,50.41487674919439,0.5185185185185185,0.02923,1782215999999,0.00032184,3.3141,119475.0,0.2962962962962963,446189969.0,-3.6714906105236755,0.2222222222222222,13085747.86333975,0.2962962962962963,1.2484,0.07692307692307693,-0.5782312925170063,6023317.39961,0.3333333333333333,39.735375967116546,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-1.472604708756395,4h,1782201600000
3.5434,69.95639337197497,1.0,0.03407,1782230399999,0.00043432,3.3048,757473.0,0.9285714285714286,446572484.0,0.08572917962663684,0.25,13055162.51740376,0.2857142857142857,1.2338,0.9629629629629629,16.558330482381134,52990079.15665,0.9642857142857143,45.03719682134093,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-4.426671585931424,4h,1782216000000
3.0502,60.28717355834476,0.896551724137931,0.03663,1782244799999,0.00046975,2.861,503130.0,0.8275862068965517,472308120.0,5.762924703618766,0.7931034482758621,16082091.486,0.9655172413793104,1.1995,0.75,7.513941884355746,30332285.63241,0.8620689655172413,47.660056944821676,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-2.160469350156033,4h,1782230400000
3.0388,55.97232171832686,0.7333333333333333,0.03281,1782259199999,0.00037171,2.9124,281745.0,0.6666666666666666,456035806.0,-3.445275088643407,0.4,16709151.93184,1.0,1.2088,0.896551724137931,-10.42861042861044,15769921.78253,0.6666666666666666,44.26552458972138,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-9.652952160716305,4h,1782244800000
3.1374,47.864492256628026,0.3225806451612903,0.03303,1782273599999,0.00028453,2.9002,178975.0,0.5161290322580645,432057422.0,-5.258004675185523,0.16129032258064516,14166074.08267656,0.4838709677419355,1.216,0.1,0.6705272782688176,8566547.50163,0.45161290322580644,44.510644774495084,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-3.67843602419811,4h,1782259200000
3.1374,54.8111284566266,,0.03029,1782345599999,0.00028453,2.9002,1089043.0,,432057422.0,-9.22931652076403,,14166074.08267656,,1.216,,-7.680585187442846,59691675.76779,,41.46605700416387,ESPORTSUSDT_1d_limit500_20260718_182741_enriched_candles.csv,-4.51539925850835,1d,1782259200000
3.4111,51.336682362571594,0.53125,0.03277,1782287999999,0.0003171,3.09,131996.0,0.3125,432902298.0,0.19554715576670656,0.1875,14290104.85698,0.5,1.2891,0.12903225806451613,-0.7871631849833416,6776236.72513,0.34375,44.262885324332196,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-9.01316032429908,4h,1782273600000
3.4464,58.49927028068929,0.8484848484848485,0.02994,1782302399999,0.00031364,3.1152,236418.0,0.6363636363636364,435647005.0,0.6340245853811544,0.21212121212121213,14274196.29879755,0.48484848484848486,1.293,0.78125,-8.635947512969178,13830280.48122,0.6666666666666666,41.551736886321144,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-6.761326941053563,4h,1782288000000
3.6512,68.0750844768105,0.9705882352941176,0.03049,1782316799999,0.00018594,3.2644,263891.0,0.6764705882352942,427238385.0,-1.9301452560198329,0.14705882352941177,12788056.6159815,0.17647058823529413,1.2906,0.48484848484848486,1.8370073480293847,17964402.11767,0.7058823529411765,42.29153637256946,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-2.14460670734513,4h,1782302400000
3.4863,41.750590266092274,0.02857142857142857,0.02883,1782331199999,0.00035556,3.1374,160170.0,0.37142857142857144,427642643.0,0.09462117969574191,0.17142857142857143,13008786.56582568,0.2,1.3291,0.6764705882352942,-5.444408002623802,6687192.04292,0.2857142857142857,40.62038225491805,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-8.007896266519806,4h,1782316800000
3.4603,49.89256927895368,0.3888888888888889,0.03029,1782345599999,0.00038202,3.1615,117593.0,0.2222222222222222,409361224.0,-4.2749289153560905,0.1388888888888889,11790352.38223992,0.05555555555555555,1.2928,0.6,5.064169268123475,5867016.89922,0.25,42.762641733448376,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,1.4731544272778687,4h,1782331200000
3.5086,54.90965255222211,0.6486486486486487,0.03236,1782359999999,0.00011456,3.2034,159128.0,0.3783783783783784,414921246.0,1.3582190188096588,0.16216216216216217,12560076.88845354,0.13513513513513514,1.3048,0.7222222222222222,6.833938593595246,8737663.19133,0.4864864864864865,45.75097341057305,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-0.4478491318917922,4h,1782345600000
