anchor_close_time,anchor_timestamp,campaign_index,control_causal_state,control_tier,control_time,control_timestamp,coverage_complete,distance,first_negative_minutes,first_positive_minutes,future_rows,gap_truncated,horizon_minutes,mae_close_pct,mfe_close_pct,observed_minutes,stage,symbol,terminal_return_pct
1784164499999,1784163600000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-16T01:00:00+00:00,1784163600000,True,0.5378157385322185,150,15,96,False,1440,-4.508312200619891,1.6060862214708482,1440,EARLY_BUILD,LYNUSDT,0.5635390250774863
1783997999999,1783997100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T02:45:00+00:00,1783997100000,True,0.5837295010540897,15,510,96,False,1440,-1.6356457980823413,1.4382402707275865,1440,EARLY_BUILD,LYNUSDT,0.4794134235758696
1784266199999,1784265300000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T05:15:00+00:00,1784265300000,True,0.6538324274861607,90,15,96,False,1440,-1.0149422046800138,2.565548350718916,1440,EARLY_BUILD,LYNUSDT,2.0298844093600277
1784094299999,1784093400000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T05:30:00+00:00,1784093400000,True,0.6796961462900747,15,30,96,False,1440,-4.319593450028226,2.5974025974025983,1440,EARLY_BUILD,LYNUSDT,-3.6984754376058637
1784066399999,1784065500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T21:45:00+00:00,1784065500000,True,0.8445867012487648,60,15,96,False,1440,-1.230425055928419,1.6219239373601813,1440,EARLY_BUILD,LYNUSDT,0.727069351230436
1783973699999,1783972800000,1,LATENT,CAUSAL_INACTIVE,2026-07-13T20:00:00+00:00,1783972800000,True,0.3410797907925442,15,,4,False,60,-0.6374722838137448,-0.471175166297122,60,CONFIRMED_BUILD,LYNUSDT,-0.6374722838137448
1784056499999,1784055600000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T19:00:00+00:00,1784055600000,True,0.1488340018341287,15,,4,False,60,-0.5575689991636379,-0.19514914970727437,60,CONFIRMED_BUILD,LYNUSDT,-0.5575689991636379
1784251799999,1784250900000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T01:15:00+00:00,1784250900000,True,0.20520531297075661,45,15,4,False,60,-0.11217049915871469,0.16825574873808868,60,CONFIRMED_BUILD,LYNUSDT,-0.056085249579362895
1784164499999,1784163600000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-16T01:00:00+00:00,1784163600000,True,0.2730045748016347,,15,4,False,60,0.507185122569731,1.1270780501549726,60,CONFIRMED_BUILD,LYNUSDT,0.507185122569731
1784120399999,1784119500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T12:45:00+00:00,1784119500000,True,0.2814405350998682,30,15,4,False,60,-0.08331019161345043,0.5554012774229289,60,CONFIRMED_BUILD,LYNUSDT,0.0
1784141099999,1784140200000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T18:30:00+00:00,1784140200000,True,0.3154279515224346,,15,4,False,60,0.055601890464274106,0.528217959410604,60,CONFIRMED_BUILD,LYNUSDT,0.3058103975535076
1783997999999,1783997100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T02:45:00+00:00,1783997100000,True,0.3482892532549769,15,,4,False,60,-1.2408347433727984,-0.7332205301748385,60,CONFIRMED_BUILD,LYNUSDT,-0.8460236886632888
1784266199999,1784265300000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T05:15:00+00:00,1784265300000,True,0.38520559121521286,,15,4,False,60,0.47927826332110346,0.7048209754722201,60,CONFIRMED_BUILD,LYNUSDT,0.6202424584155652
1784096999999,1784096100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T06:15:00+00:00,1784096100000,True,0.41885999314521577,,15,4,False,60,0.2813731007315523,0.8159819921215394,60,CONFIRMED_BUILD,LYNUSDT,0.7034327518289363
1784307599999,1784306700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T16:45:00+00:00,1784306700000,True,0.54774795701524,15,45,4,False,60,-0.4500703234880499,0.42194092827005925,60,CONFIRMED_BUILD,LYNUSDT,0.42194092827005925
1784072699999,1784071800000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T23:30:00+00:00,1784071800000,True,0.6085004719484295,15,,4,False,60,-0.27987685418414676,-0.027987685418406905,60,CONFIRMED_BUILD,LYNUSDT,-0.027987685418406905
1784289599999,1784288700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T11:45:00+00:00,1784288700000,True,0.6165749291142666,,15,4,False,60,0.1939595455805021,0.304793571626516,60,CONFIRMED_BUILD,LYNUSDT,0.2770850651149903
1783973699999,1783972800000,1,LATENT,CAUSAL_INACTIVE,2026-07-13T20:00:00+00:00,1783972800000,True,0.3410797907925442,15,,6,False,90,-1.0809312638580981,-0.471175166297122,90,CONFIRMED_BUILD,LYNUSDT,-1.0809312638580981
1784056499999,1784055600000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T19:00:00+00:00,1784055600000,True,0.1488340018341287,15,,6,False,90,-0.6412043490381936,-0.19514914970727437,90,CONFIRMED_BUILD,LYNUSDT,-0.6412043490381936
1784251799999,1784250900000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T01:15:00+00:00,1784250900000,True,0.20520531297075661,45,15,6,False,90,-0.11217049915871469,0.16825574873808868,90,CONFIRMED_BUILD,LYNUSDT,-0.08412787436903324
1784164499999,1784163600000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-16T01:00:00+00:00,1784163600000,True,0.2730045748016347,,15,6,False,90,0.507185122569731,1.1270780501549726,90,CONFIRMED_BUILD,LYNUSDT,0.73260073260073
1784120399999,1784119500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T12:45:00+00:00,1784119500000,True,0.2814405350998682,30,15,6,False,90,-0.16662038322687867,0.5554012774229289,90,CONFIRMED_BUILD,LYNUSDT,-0.16662038322687867
1784141099999,1784140200000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T18:30:00+00:00,1784140200000,True,0.3154279515224346,,15,6,False,90,0.055601890464274106,0.528217959410604,90,CONFIRMED_BUILD,LYNUSDT,0.4170141784820558
1783997999999,1783997100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T02:45:00+00:00,1783997100000,True,0.3482892532549769,15,,6,False,90,-1.2408347433727984,-0.4794134235758474,90,CONFIRMED_BUILD,LYNUSDT,-0.4794134235758474
1784266199999,1784265300000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T05:15:00+00:00,1784265300000,True,0.38520559121521286,90,15,6,False,90,-1.0149422046800138,0.7048209754722201,90,CONFIRMED_BUILD,LYNUSDT,-1.0149422046800138
1784096999999,1784096100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T06:15:00+00:00,1784096100000,True,0.41885999314521577,,15,6,False,90,0.2813731007315523,0.8159819921215394,90,CONFIRMED_BUILD,LYNUSDT,0.365785030951038
1784307599999,1784306700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T16:45:00+00:00,1784306700000,True,0.54774795701524,15,45,6,False,90,-0.4500703234880499,0.42194092827005925,90,CONFIRMED_BUILD,LYNUSDT,0.05625879043600346
1784072699999,1784071800000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T23:30:00+00:00,1784071800000,True,0.6085004719484295,15,,6,False,90,-0.27987685418414676,-0.027987685418406905,90,CONFIRMED_BUILD,LYNUSDT,-0.16792611251048584
